text,cleantext,tokens,polarity,subjectivity,sentiment,neg,neu,pos,compound
"@Lawrence Perhaps far fetched perhaps not But theory is #COVID19-like strains have been around far longer than anyone knows These strains impact populations w\brain degrading stroke-like effects (generally white #MAGAMuts) — #Conservative thought, paranoia, cult think psychosis, hate, fear",far fetch theori covidlik strain far longer know strain pact popul wbrain degrad strokelik effect gener white magamuts conserv thought paranoia cult think psychosi hate fear,"['far', 'fetch', 'theori', 'covid-lik', 'strain', 'far', 'longer', 'know', 'strain', 'impact', 'popul', 'w', 'brain', 'degrad', 'stroke-lik', 'effect', 'gener', 'white', 'magamut', 'conserv', 'thought', 'paranoia', 'cult', 'think', 'psychosi', 'hate', 'fear']",-0.15000000000000002,0.725,negative,0.35,0.65,0.0,-0.8519
Right now we’re facing skyrocketing prices and the additional costs of lateral flow tests could be an unaffordable burden. That’s why I’m calling on you @BootsUK @LloydsPharmacy @LidlGB @superdrug to commit to selling these tests at cost price. #COVID19,right face skyrocket price addit cost later flow test unafford burden that call commit sell test cost price covid,"['right', 'face', 'skyrocket', 'price', 'addit', 'cost', 'later', 'flow', 'test', 'unafford', 'burden', 'that', 'call', 'commit', 'sell', 'test', 'cost', 'price', 'covid']",0.14285714285714285,0.26785714285714285,negative,0.131,0.769,0.1,-0.1779
7 Day Covid Growth in Deaths per 1K Population by County For MN   2022-03-01:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth #RStats https://t.co/4Anafiim8s,dai covid growth death k popul counti mn  latest covid insight analyt team usafact datavisu datasci analyt healthtech data covid publichealth covid globalhealth rstat,"['dai', 'covid', 'growth', 'death', 'k', 'popul', 'counti', 'mn', 'latest', 'covid', 'insight', 'analyt', 'team', 'usafact', 'datavisu', 'datasci', 'analyt', 'healthtech', 'data', 'covid', 'publichealth', 'covid', 'globalhealth', 'rstat']",0.5,0.9,negative,0.142,0.764,0.095,-0.3182
Right now we’re facing skyrocketing prices and the additional costs of lateral flow tests could be an unaffordable burden. That’s why I’m calling on you @BootsUK @LloydsPharmacy @LidlGB @superdrug to commit to selling these tests at cost price. #COVID19,right face skyrocket price addit cost later flow test unafford burden that call commit sell test cost price covid,"['right', 'face', 'skyrocket', 'price', 'addit', 'cost', 'later', 'flow', 'test', 'unafford', 'burden', 'that', 'call', 'commit', 'sell', 'test', 'cost', 'price', 'covid']",0.14285714285714285,0.26785714285714285,negative,0.131,0.769,0.1,-0.1779
"What I want to Know is why are we still under emergency conditions when all Covid restrictions are now removed, is it so the experimental jabs can continue to be injected in to the Children
#thecoastguy #thefreds #COVID19",want know emerg condit covid restrict remov experent jab continu inject children thecoastgui thefr covid,"['want', 'know', 'emerg', 'condit', 'covid', 'restrict', 'remov', 'experiment', 'jab', 'continu', 'inject', 'children', 'thecoastgui', 'thefr', 'covid']",0.0,0.0,negative,0.154,0.769,0.077,-0.3182
"March 6, 2020: First Missourian confirmed infected with #COVID19.

Two years later: 1.42 million cases, and nearly 20,000 dead because of the virus in our state.

Truly staggering numbers.",march  missourian confirm infect covid year later million case nearli dead viru state truli stagger number,"['march', 'missourian', 'confirm', 'infect', 'covid', 'year', 'later', 'million', 'case', 'nearli', 'dead', 'viru', 'state', 'truli', 'stagger', 'number']",-0.1,0.2,negative,0.219,0.714,0.066,-0.6124
Right now we’re facing skyrocketing prices and the additional costs of lateral flow tests could be an unaffordable burden. That’s why I’m calling on you @BootsUK @LloydsPharmacy @LidlGB @superdrug to commit to selling these tests at cost price. #COVID19,right face skyrocket price addit cost later flow test unafford burden that call commit sell test cost price covid,"['right', 'face', 'skyrocket', 'price', 'addit', 'cost', 'later', 'flow', 'test', 'unafford', 'burden', 'that', 'call', 'commit', 'sell', 'test', 'cost', 'price', 'covid']",0.14285714285714285,0.26785714285714285,negative,0.131,0.769,0.1,-0.1779
"With #COVID19 restrictions being lifted in many places, many of us are looking forward to planning a getaway with the family. @techmama  new Storyboard has useful #travel tips and destinations that are worth exploring. https://t.co/2sGcIO2Trs",covid restrict lift place look forward plan getawai famili new storyboard us travel tip destin worth explor,"['covid', 'restrict', 'lift', 'place', 'look', 'forward', 'plan', 'getawai', 'famili', 'new', 'storyboard', 'us', 'travel', 'tip', 'destin', 'worth', 'explor']",0.21818181818181817,0.2772727272727273,negative,0.133,0.769,0.097,-0.1779
"@ThisWeekABC @GovChristie @donnabrazile @jonkarl @JuliePace Perhaps far fetched perhaps not But theory is #COVID19-like strains have been around far longer than anyone knows These strains impact populations w\brain degrading strokeishd effects (generally white #MAGAMuts) — #Conservative thought, paranoia, cult think, psychosis, hate, fear",far fetch theori covidlik strain far longer know strain pact popul wbrain degrad strokeishd effect gener white magamuts conserv thought paranoia cult think psychosi hate fear,"['far', 'fetch', 'theori', 'covid-lik', 'strain', 'far', 'longer', 'know', 'strain', 'impact', 'popul', 'w', 'brain', 'degrad', 'strokeishd', 'effect', 'gener', 'white', 'magamut', 'conserv', 'thought', 'paranoia', 'cult', 'think', 'psychosi', 'hate', 'fear']",-0.15000000000000002,0.725,negative,0.35,0.65,0.0,-0.8519
7 Day Covid Growth in Deaths per 1K Population by County For MN   2022-03-01:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth #RStats https://t.co/hgSU9fTTqK,dai covid growth death k popul counti mn  latest covid insight analyt team usafact datavisu datasci analyt healthtech data covid publichealth covid globalhealth rstat,"['dai', 'covid', 'growth', 'death', 'k', 'popul', 'counti', 'mn', 'latest', 'covid', 'insight', 'analyt', 'team', 'usafact', 'datavisu', 'datasci', 'analyt', 'healthtech', 'data', 'covid', 'publichealth', 'covid', 'globalhealth', 'rstat']",0.5,0.9,negative,0.142,0.764,0.095,-0.3182
"Listen to our bilingual live phone-in programme on #COVID19 on FM Gold Channel at 9.30 PM.

• Ask questions to experts on Toll-Free No: 1800-115767

•  Dr. Harish Pemde, Kalawati Sharan Hospital, New Delhi participates in discussion. https://t.co/G79J3A0Dfh",listen bilingu live phonein programm covid fm gold channel pm ask question expert tollfre no  dr harish pemd kalawati sharan hospit new delhi particip discuss,"['listen', 'bilingu', 'live', 'phone-in', 'programm', 'covid', 'fm', 'gold', 'channel', 'pm', 'ask', 'question', 'expert', 'toll-fre', 'dr', 'harish', 'pemd', 'kalawati', 'sharan', 'hospit', 'new', 'delhi', 'particip', 'discuss']",0.13636363636363635,0.4772727272727273,negative,0.084,0.916,0.0,-0.296
"Is South Africa is ready to drop some of the restrictions that have been in place since the start of the COVID-19 pandemic?
#COVID19 #DarrenKeriSkyOnECR 
https://t.co/8RKjkE2JEQ",south africa readi drop restrict place start covid pandem covid darrenkeriskyonecr,"['south', 'africa', 'readi', 'drop', 'restrict', 'place', 'start', 'covid', 'pandem', 'covid', 'darrenkeriskyonecr']",0.0,0.0,negative,0.343,0.657,0.0,-0.5719
Great first day at the @ASiTofficial annual conference in Aberdeen yesterday presenting my poster on the impact of COVID on presentation and management of head and neck cancer #ASiT2022 #ENTSurgery #HeadandNeckSurgery #COVID19 https://t.co/RQEhxLMMaH,great dai annual confer aberdeen yesterdai present poster pact covid present manag head neck cancer asit entsurgeri headandnecksurgeri covid,"['great', 'dai', 'annual', 'confer', 'aberdeen', 'yesterdai', 'present', 'poster', 'impact', 'covid', 'present', 'manag', 'head', 'neck', 'cancer', 'asit', 'entsurgeri', 'headandnecksurgeri', 'covid']",0.26666666666666666,0.25,negative,0.173,0.667,0.161,-0.0772
Right now we’re facing skyrocketing prices and the additional costs of lateral flow tests could be an unaffordable burden. That’s why I’m calling on you @BootsUK @LloydsPharmacy @LidlGB @superdrug to commit to selling these tests at cost price. #COVID19,right face skyrocket price addit cost later flow test unafford burden that call commit sell test cost price covid,"['right', 'face', 'skyrocket', 'price', 'addit', 'cost', 'later', 'flow', 'test', 'unafford', 'burden', 'that', 'call', 'commit', 'sell', 'test', 'cost', 'price', 'covid']",0.14285714285714285,0.26785714285714285,negative,0.131,0.769,0.1,-0.1779
7 Day Covid Growth in Deaths per 1K Population by County For MI   2022-03-01:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth #RStats https://t.co/jbAupXJqAb,dai covid growth death k popul counti mi  latest covid insight analyt team usafact datavisu datasci analyt healthtech data covid publichealth covid globalhealth rstat,"['dai', 'covid', 'growth', 'death', 'k', 'popul', 'counti', 'mi', 'latest', 'covid', 'insight', 'analyt', 'team', 'usafact', 'datavisu', 'datasci', 'analyt', 'healthtech', 'data', 'covid', 'publichealth', 'covid', 'globalhealth', 'rstat']",0.5,0.9,negative,0.142,0.764,0.095,-0.3182
Right now we’re facing skyrocketing prices and the additional costs of lateral flow tests could be an unaffordable burden. That’s why I’m calling on you @BootsUK @LloydsPharmacy @LidlGB @superdrug to commit to selling these tests at cost price. #COVID19,right face skyrocket price addit cost later flow test unafford burden that call commit sell test cost price covid,"['right', 'face', 'skyrocket', 'price', 'addit', 'cost', 'later', 'flow', 'test', 'unafford', 'burden', 'that', 'call', 'commit', 'sell', 'test', 'cost', 'price', 'covid']",0.14285714285714285,0.26785714285714285,negative,0.131,0.769,0.1,-0.1779
Right now we’re facing skyrocketing prices and the additional costs of lateral flow tests could be an unaffordable burden. That’s why I’m calling on you @BootsUK @LloydsPharmacy @LidlGB @superdrug to commit to selling these tests at cost price. #COVID19,right face skyrocket price addit cost later flow test unafford burden that call commit sell test cost price covid,"['right', 'face', 'skyrocket', 'price', 'addit', 'cost', 'later', 'flow', 'test', 'unafford', 'burden', 'that', 'call', 'commit', 'sell', 'test', 'cost', 'price', 'covid']",0.14285714285714285,0.26785714285714285,negative,0.131,0.769,0.1,-0.1779
7 Day Covid Growth in Deaths per 1K Population by County For MI   2022-03-01:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth #RStats https://t.co/3ufENFHRP0,dai covid growth death k popul counti mi  latest covid insight analyt team usafact datavisu datasci analyt healthtech data covid publichealth covid globalhealth rstat,"['dai', 'covid', 'growth', 'death', 'k', 'popul', 'counti', 'mi', 'latest', 'covid', 'insight', 'analyt', 'team', 'usafact', 'datavisu', 'datasci', 'analyt', 'healthtech', 'data', 'covid', 'publichealth', 'covid', 'globalhealth', 'rstat']",0.5,0.9,negative,0.142,0.764,0.095,-0.3182
"The fact we needed polls and a midterm to eliminate covid makes all the sense, about as probable as creating a virus to overturn a president, rig an election to over throw. #America #COVID19 #Trump #BidenIsAFailure #Midterms2022 #Biden",fact need poll midterm elin covid make sens probabl creat viru overturn presid rig elect throw america covid trump bidenisafailur midterm biden,"['fact', 'need', 'poll', 'midterm', 'elimin', 'covid', 'make', 'sens', 'probabl', 'creat', 'viru', 'overturn', 'presid', 'rig', 'elect', 'throw', 'america', 'covid', 'trump', 'bidenisafailur', 'midterm', 'biden']",0.8,0.9,negative,0.067,0.933,0.0,-0.128
"@KatiePavlich @Uber You ride in one Uber at a time, drivers take how many people a day? It only takes a single infected passenger to exposure them to the virus. Let Uber drivers make the call. Your feelings are paramount in their risk factors. #COVID19",ride uber te driver peopl dai take singl infect passeng exposur viru let uber driver feel paramount risk factor covid,"['ride', 'uber', 'time', 'driver', 'peopl', 'dai', 'take', 'singl', 'infect', 'passeng', 'exposur', 'viru', 'let', 'uber', 'driver', 'feel', 'paramount', 'risk', 'factor', 'covid']",0.0,0.0,negative,0.1,0.9,0.0,-0.2732
"[Update]
6 March 2022, novel coronavirus cases in Malta
71,858 total cases
99 new cases
870 active cases
608 deaths

https://t.co/6mCll9KaSS

For further information, you may call the COVID-19 helpline on 111.

#malta #coronavirus #Covid_19 #covid_19malta #COVID19 #COVID",update march novel coronaviru case malta total case new case activ case death inform covid helplin malta coronaviru covid covidmalta covid covid,"['updat', 'march', 'novel', 'coronaviru', 'case', 'malta', 'total', 'case', 'new', 'case', 'activ', 'case', 'death', 'inform', 'covid', 'helplin', 'malta', 'coronaviru', 'covid', 'covidmalta', 'covid', 'covid']",0.06818181818181818,0.6022727272727273,negative,0.149,0.763,0.088,-0.3818
"We NEED to PRESSURISE them
Right now we’re facing skyrocketing prices and the additional costs of lateral flow tests could be an unaffordable burden. That’s why I’m calling on you @BootsUK @LloydsPharmacy @LidlGB @superdrug to commit to selling these tests at cost price. #COVID19",need pressuris right face skyrocket price addit cost later flow test unafford burden that call commit sell test cost price covid,"['need', 'pressuris', 'right', 'face', 'skyrocket', 'price', 'addit', 'cost', 'later', 'flow', 'test', 'unafford', 'burden', 'that', 'call', 'commit', 'sell', 'test', 'cost', 'price', 'covid']",0.14285714285714285,0.26785714285714285,negative,0.12,0.788,0.091,-0.1779
Right now we’re facing skyrocketing prices and the additional costs of lateral flow tests could be an unaffordable burden. That’s why I’m calling on you @BootsUK @LloydsPharmacy @LidlGB @superdrug to commit to selling these tests at cost price. #COVID19,right face skyrocket price addit cost later flow test unafford burden that call commit sell test cost price covid,"['right', 'face', 'skyrocket', 'price', 'addit', 'cost', 'later', 'flow', 'test', 'unafford', 'burden', 'that', 'call', 'commit', 'sell', 'test', 'cost', 'price', 'covid']",0.14285714285714285,0.26785714285714285,negative,0.131,0.769,0.1,-0.1779
7 Day Covid Growth in Deaths per 1K Population by County For MA   2022-03-01:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth #RStats https://t.co/2KsjwV2GlR,dai covid growth death k popul counti ma  latest covid insight analyt team usafact datavisu datasci analyt healthtech data covid publichealth covid globalhealth rstat,"['dai', 'covid', 'growth', 'death', 'k', 'popul', 'counti', 'ma', 'latest', 'covid', 'insight', 'analyt', 'team', 'usafact', 'datavisu', 'datasci', 'analyt', 'healthtech', 'data', 'covid', 'publichealth', 'covid', 'globalhealth', 'rstat']",0.5,0.9,negative,0.142,0.764,0.095,-0.3182
Right now we’re facing skyrocketing prices and the additional costs of lateral flow tests could be an unaffordable burden. That’s why I’m calling on you @BootsUK @LloydsPharmacy @LidlGB @superdrug to commit to selling these tests at cost price. #COVID19,right face skyrocket price addit cost later flow test unafford burden that call commit sell test cost price covid,"['right', 'face', 'skyrocket', 'price', 'addit', 'cost', 'later', 'flow', 'test', 'unafford', 'burden', 'that', 'call', 'commit', 'sell', 'test', 'cost', 'price', 'covid']",0.14285714285714285,0.26785714285714285,negative,0.131,0.769,0.1,-0.1779
Right now we’re facing skyrocketing prices and the additional costs of lateral flow tests could be an unaffordable burden. That’s why I’m calling on you @BootsUK @LloydsPharmacy @LidlGB @superdrug to commit to selling these tests at cost price. #COVID19,right face skyrocket price addit cost later flow test unafford burden that call commit sell test cost price covid,"['right', 'face', 'skyrocket', 'price', 'addit', 'cost', 'later', 'flow', 'test', 'unafford', 'burden', 'that', 'call', 'commit', 'sell', 'test', 'cost', 'price', 'covid']",0.14285714285714285,0.26785714285714285,negative,0.131,0.769,0.1,-0.1779
